engine_hp,msrp
125.0,2000
180.0,2000
230.0,2000
180.0,2000
180.0,2000
230.0,2000
180.0,2000
180.0,2000
180.0,2000
180.0,2000
230.0,2000
230.0,2000
230.0,2000
180.0,2000
230.0,2000
180.0,2000
180.0,2000
180.0,2000
230.0,2000
180.0,2000
180.0,2000
230.0,2000
180.0,2000
230.0,2000
230.0,2008
230.0,2083
180.0,2000
230.0,2000
180.0,2000
170.0,2000
170.0,2000
170.0,2000
170.0,2000
170.0,2000
170.0,2000
125.0,2000
170.0,2000
125.0,2000
125.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
180.0,2000
180.0,2000
230.0,2093
230.0,2073
230.0,2220
180.0,2000
230.0,2122
230.0,2046
230.0,2000
180.0,2000
116.0,2000
143.0,2000
143.0,2000
116.0,2000
116.0,2000
143.0,2000
116.0,2000
116.0,2000
116.0,2000
143.0,2000
116.0,2000
116.0,2000
116.0,2000
116.0,2000
115.0,2000
116.0,2000
116.0,2000
116.0,2000
116.0,2000
225.0,20240
175.0,18740
175.0,18695
225.0,22305
175.0,20850
225.0,22885
175.0,21430
175.0,19275
225.0,20820
175.0,19320
175.0,22190
175.0,20035
175.0,20080
225.0,23645
225.0,21580
215.0,22150
345.0,38100
310.0,29395
310.0,28755
345.0,36230
310.0,26705
310.0,30775
310.0,25435
310.0,34865
310.0,30655
215.0,26320
345.0,33730
310.0,27045
310.0,32155
345.0,41350
310.0,25720
345.0,36980
345.0,39780
215.0,22435
310.0,34275
310.0,29055
310.0,31445
390.0,43490
310.0,31880
390.0,38120
310.0,32750
310.0,26275
310.0,29985
210.0,25575
310.0,29285
310.0,29530
310.0,35100
310.0,26015
310.0,29585
310.0,29725
390.0,40270
210.0,21820
210.0,21520
310.0,25975
310.0,25715
310.0,32945
390.0,41340
310.0,31730
310.0,25065
310.0,28725
215.0,24665
310.0,25155
310.0,24855
310.0,28865
215.0,20610
310.0,28510
310.0,25365
390.0,36880
215.0,20910
390.0,39035
310.0,28425
390.0,40495
310.0,31020
310.0,34240
310.0,32085
390.0,42650
310.0,29075
230.0,2245
175.0,2034
230.0,2239
175.0,2000
230.0,2316
175.0,2118
175.0,2041
175.0,2237
175.0,2348
225.0,2320
225.0,2422
175.0,2087
175.0,2326
225.0,2332
225.0,23360
175.0,21345
175.0,21345
170.0,2000
170.0,2000
170.0,2000
170.0,2000
170.0,2000
170.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
230.0,2000
240.0,60000
240.0,57600
240.0,48300
240.0,48300
240.0,41100
240.0,45100
240.0,44100
240.0,49900
240.0,48300
240.0,56600
240.0,55700
240.0,48900
240.0,48300
240.0,50475
240.0,53775
240.0,46675
240.0,53775
240.0,41475
240.0,60775
240.0,45675
240.0,51000
240.0,45700
240.0,45800
240.0,57700
240.0,62500
240.0,51100
240.0,41800
240.0,54200
510.0,79100
340.0,67600
340.0,62600
510.0,92400
510.0,92400
510.0,79100
340.0,67600
340.0,62600
340.0,63350
340.0,68295
510.0,79995
550.0,110475
510.0,92495
510.0,92495
340.0,76875
510.0,93075
510.0,79950
510.0,93295
550.0,111350
340.0,64950
254.0,66450
340.0,69950
254.0,71450
510.0,82695
510.0,142100
510.0,105300
510.0,184105
340.0,83300
510.0,136750
510.0,105300
510.0,100100
340.0,83300
510.0,100100
510.0,184105
510.0,136750
340.0,88300
510.0,118605
510.0,142100
340.0,88300
340.0,83495
510.0,101995
510.0,106995
510.0,118845
510.0,186495
340.0,98995
340.0,89995
340.0,95195
510.0,137995
510.0,142995
510.0,123845
254.0,86450
510.0,139995
510.0,103195
510.0,144995
340.0,84950
550.0,199495
510.0,108195
380.0,91950
254.0,93450
143.0,17990
143.0,17680
207.0,21050
207.0,22305
207.0,24255
143.0,16395
207.0,24535
143.0,18805
207.0,23575
207.0,22985
207.0,25805
143.0,17665
207.0,21675
207.0,21810
143.0,17890
207.0,20405
143.0,19080
143.0,20580
207.0,23220
207.0,22485
207.0,22155
207.0,25800
143.0,19515
143.0,17820
207.0,24905
143.0,18960
143.0,19105
207.0,23570
143.0,18160
207.0,23495
207.0,22640
143.0,20740
207.0,26070
143.0,19855
207.0,25060
207.0,22425
143.0,19120
550.0,198250
552.0,203995
552.0,206000
470.0,197850
470.0,207895
470.0,226850
470.0,207895
154.0,49800
194.0,28370
194.0,33610
194.0,34030
194.0,29030
194.0,32185
176.0,25240
176.0,29850
176.0,28450
176.0,26640
176.0,23680
176.0,25080
176.0,29265
176.0,25750
176.0,26270
176.0,24350
176.0,30665
176.0,31510
176.0,32910
176.0,27670
176.0,31830
176.0,28230
176.0,26310
176.0,24910
176.0,36150
176.0,33230
176.0,34750
176.0,26830
176.0,29985
176.0,31385
241.0,39995
241.0,40155
255.0,42610
255.0,42770
306.0,42790
306.0,45025
306.0,45015
306.0,42780
306.0,45175
306.0,43010
467.0,62400
467.0,62805
467.0,64165
273.0,36495
273.0,40195
273.0,38795
273.0,35095
279.0,36670
279.0,36870
279.0,41870
279.0,39070
279.0,35370
279.0,38170
279.0,40370
279.0,42020
279.0,40570
279.0,43520
279.0,38370
279.0,39270
279.0,42220
279.0,42070
279.0,36870
279.0,37070
279.0,43720
279.0,40770
279.0,40570
279.0,35570
165.0,2000
165.0,2000
170.0,2000
170.0,2000
259.0,28565
259.0,34065
259.0,31565
259.0,28990
259.0,36490
259.0,31415
259.0,33990
182.0,27065
259.0,34325
259.0,31900
259.0,31615
259.0,36540
259.0,34115
259.0,34040
259.0,28615
182.0,27065
259.0,31465
205.0,2000
205.0,2084
185.0,29970
185.0,26780
195.0,24280
195.0,27780
196.0,28765
196.0,25190
126.0,15399
126.0,16299
126.0,14249
126.0,13299
126.0,15149
126.0,14199
127.0,14699
127.0,15049
127.0,15199
127.0,13599
127.0,14099
127.0,13839
127.0,14339
127.0,15349
127.0,14939
650.0,1500000
250.0,37380
250.0,30195
250.0,32155
250.0,35030
250.0,29450
250.0,37505
250.0,37505
250.0,30720
250.0,35155
250.0,29575
250.0,32380
280.0,37730
280.0,42870
280.0,33315
280.0,35930
280.0,33015
280.0,31515
280.0,33780
280.0,29475
280.0,35580
280.0,31275
280.0,41370
280.0,34815
138.0,15190
138.0,18290
138.0,13990
138.0,18090
138.0,17190
138.0,16990
138.0,15290
138.0,13990
138.0,20755
138.0,15395
138.0,14165
138.0,17755
138.0,17905
138.0,15495
138.0,20905
138.0,17755
138.0,15495
138.0,17905
138.0,14165
138.0,20905
138.0,15395
205.0,2000
240.0,2000
240.0,2155
240.0,2379
300.0,54250
300.0,50450
300.0,50450
300.0,46830
300.0,51350
300.0,51350
300.0,55150
300.0,47200
300.0,48200
300.0,52350
300.0,56150
300.0,52350
310.0,50950
310.0,60450
310.0,48450
310.0,54450
310.0,56950
310.0,54450
377.0,59950
310.0,60450
377.0,65950
310.0,50950
310.0,54450
310.0,60450
260.0,2000
260.0,2000
260.0,2000
260.0,2000
260.0,2000
260.0,2000
260.0,2190
260.0,2000
260.0,2212
170.0,20150
170.0,21500
170.0,21500
170.0,20150
170.0,24140
170.0,29630
170.0,24390
170.0,28280
170.0,24490
170.0,22790
170.0,25840
170.0,23040
170.0,30080
170.0,24680
170.0,26130
170.0,28730
170.0,24780
170.0,23330
170.0,23820
170.0,26590
170.0,25240
170.0,25170
170.0,31310
170.0,29960
162.0,19195
182.0,20195
162.0,16395
182.0,18895
162.0,17895
162.0,16395
182.0,18895
162.0,19195
182.0,20195
162.0,17895
192.0,19495
175.0,21295
192.0,22295
175.0,18495
175.0,17495
197.0,33600
251.0,42500
251.0,38600
197.0,25900
197.0,30600
197.0,32600
251.0,38600
251.0,36600
251.0,42500
251.0,36600
283.0,43240
283.0,34750
283.0,37390
283.0,33790
283.0,26930
283.0,39390
283.0,31770
283.0,34490
283.0,39890
283.0,32010
283.0,33490
283.0,37890
283.0,44280
283.0,27020
420.0,66000
420.0,81900
420.0,66910
450.0,77900
450.0,68900
450.0,69600
450.0,77900
450.0,79200
450.0,70900
450.0,82700
560.0,106500
560.0,108900
560.0,110700
160.0,21100
160.0,20025
160.0,22000
160.0,20925
200.0,23320
160.0,20275
160.0,22250
160.0,21175
160.0,21350
210.0,23670
155.0,20325
155.0,21475
201.0,23845
155.0,21225
155.0,22375
220.0,33955
220.0,35705
220.0,35705
220.0,33955
220.0,36925
220.0,35125
230.0,35275
230.0,36675
230.0,36025
230.0,37425
223.0,36370
223.0,37770
270.0,40970
270.0,50220
270.0,48710
270.0,42370
295.0,49125
295.0,41900
295.0,43300
295.0,50320
295.0,48920
295.0,43020
295.0,44420
268.0,46060
268.0,44660
268.0,41180
268.0,42580
268.0,42080
268.0,43480
295.0,47620
295.0,49020
308.0,57045
308.0,53635
308.0,52235
308.0,53035
308.0,56495
255.0,7523
255.0,8147
255.0,8839
232.0,31930
212.0,26435
232.0,27860
232.0,31000
232.0,26435
212.0,31700
212.0,28560
232.0,32140
212.0,26645
212.0,32810
232.0,26645
232.0,32110
212.0,32960
232.0,32260
232.0,32290
232.0,26795
212.0,26795
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
190.0,20984
120.0,15406
120.0,21474
190.0,19757
190.0,23539
120.0,15943
190.0,17284
190.0,18169
120.0,19434
120.0,13961
190.0,24063
190.0,18519
190.0,24462
190.0,25990
120.0,17169
190.0,20209
120.0,19209
190.0,21499
190.0,14961
190.0,18944
120.0,20780
190.0,20270
120.0,16905
120.0,18780
190.0,24370
120.0,17570
120.0,16570
190.0,23985
120.0,16220
120.0,18905
120.0,16120
190.0,21820
120.0,14770
120.0,18120
190.0,24660
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
105.0,2000
105.0,2000
160.0,2000
105.0,2000
105.0,2000
105.0,2000
105.0,2000
105.0,2000
160.0,2000
160.0,2000
160.0,2000
105.0,2000
160.0,2000
105.0,2000
105.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
449.0,94400
577.0,141450
449.0,97400
577.0,160900
621.0,222000
621.0,230900
523.0,166900
449.0,119900
621.0,234050
449.0,121550
577.0,143250
449.0,95650
523.0,169050
449.0,98650
577.0,163150
621.0,224650
577.0,144700
449.0,99600
449.0,131400
523.0,170750
577.0,176400
621.0,226900
621.0,247900
449.0,96600
237.0,34250
237.0,37300
237.0,36300
237.0,34300
237.0,36995
237.0,34995
237.0,37995
292.0,41100
292.0,47000
292.0,42500
292.0,48650
292.0,48400
292.0,42900
227.0,33800
227.0,32350
168.0,28550
227.0,31350
168.0,26200
227.0,31150
227.0,27750
227.0,31150
333.0,49500
333.0,54000
333.0,48100
333.0,55400
333.0,48400
333.0,54300
333.0,55700
333.0,49800
333.0,56100
333.0,55100
333.0,50200
333.0,49200
333.0,67350
333.0,59350
333.0,61100
333.0,54100
333.0,60350
333.0,53100
333.0,53100
333.0,61100
333.0,54100
240.0,44200
250.0,35450
302.0,39250
250.0,34800
325.0,43800
325.0,42700
240.0,33950
240.0,33300
302.0,38150
240.0,38900
302.0,39450
345.0,59700
302.0,44400
250.0,35650
250.0,40400
302.0,47900
240.0,34150
250.0,38300
240.0,36800
250.0,43700
302.0,43300
250.0,43400
240.0,41900
325.0,44200
325.0,47700
240.0,33950
240.0,40800
240.0,36800
302.0,47400
420.0,75500
450.0,70900
450.0,75300
450.0,74100
450.0,70900
168.0,2000
168.0,2000
190.0,2112
236.0,2232
162.0,2172
190.0,2286
236.0,2382
190.0,2384
190.0,2430
190.0,2637
168.0,2305
190.0,2500
168.0,2403
236.0,2608
420.0,82500
450.0,82900
450.0,82900
450.0,79900
240.0,39900
300.0,43950
300.0,45100
300.0,43950
240.0,41700
240.0,40500
240.0,48375
240.0,43450
520.0,114900
520.0,114900
605.0,114900
605.0,115900
181.0,2269
250.0,46950
316.0,52950
250.0,50450
316.0,56250
190.0,24450
190.0,22050
190.0,22695
190.0,25195
190.0,22930
190.0,25430
190.0,23690
190.0,25690
190.0,24195
190.0,26195
190.0,24430
190.0,26430
66.0,2000
66.0,2000
66.0,2000
66.0,2000
264.0,33000
264.0,31250
190.0,24950
190.0,26700
264.0,33000
264.0,31250
265.0,33000
190.0,24950
190.0,26700
265.0,31250
265.0,33450
265.0,31700
265.0,38250
190.0,25350
190.0,27100
265.0,36500
290.0,30150
290.0,36000
290.0,31900
290.0,34250
290.0,34250
290.0,36000
290.0,32150
290.0,30400
290.0,36250
290.0,34500
290.0,36700
290.0,38700
290.0,40450
290.0,34950
290.0,41150
290.0,30800
290.0,32550
290.0,39400
285.0,29215
310.0,32760
285.0,33420
195.0,27710
285.0,32535
285.0,31075
285.0,32875
285.0,31415
285.0,29555
285.0,33760
285.0,32455
285.0,33915
285.0,34800
285.0,30595
310.0,30970
280.0,36030
280.0,31865
310.0,34525
280.0,34160
285.0,36355
285.0,34015
285.0,35915
285.0,36700
285.0,32190
285.0,34485
285.0,32990
285.0,37155
285.0,37500
285.0,35285
285.0,36715
285.0,34815
225.0,3211
225.0,3665
225.0,4024
290.0,3442
290.0,4031
290.0,4404
288.0,66355
288.0,66805
288.0,68405
92.0,2000
115.0,2000
92.0,2000
92.0,2000
115.0,2000
92.0,2000
115.0,2000
92.0,2000
92.0,2000
235.0,32715
173.0,26600
173.0,24415
173.0,20865
173.0,19840
235.0,28415
186.0,29275
173.0,25920
173.0,20915
186.0,30270
235.0,35125
173.0,20515
173.0,27790
173.0,21810
173.0,23040
235.0,32710
173.0,22115
186.0,29210
173.0,27850
173.0,20120
276.0,36300
276.0,26100
276.0,32300
276.0,39700
276.0,28300
276.0,28500
276.0,26400
276.0,39900
276.0,32700
276.0,36400
276.0,41900
276.0,28850
276.0,33600
276.0,36900
276.0,26800
130.0,20720
130.0,17780
130.0,18350
130.0,16530
130.0,17380
130.0,19960
130.0,22170
130.0,20410
130.0,16780
130.0,18550
130.0,18160
130.0,17760
124.0,21500
188.0,21990
124.0,18790
130.0,16990
124.0,19990
124.0,17990
188.0,21990
125.0,2000
125.0,2000
125.0,2000
125.0,2000
125.0,10845
125.0,12445
125.0,11820
125.0,13420
381.0,64320
381.0,47620
381.0,56580
381.0,61095
381.0,47620
381.0,53355
381.0,56580
381.0,64320
381.0,44395
381.0,61855
381.0,57340
381.0,45325
381.0,65080
381.0,65080
381.0,57340
381.0,48550
381.0,54115
381.0,48550
381.0,48685
381.0,65215
381.0,45460
381.0,57475
381.0,57475
381.0,54250
381.0,48685
381.0,65215
381.0,61990
275.0,44399
300.0,49705
300.0,51650
275.0,45535
275.0,45975
93.0,2000
100.0,2000
152.0,2000
93.0,2000
93.0,2000
152.0,2000
93.0,2000
100.0,2000
152.0,2000
152.0,2000
100.0,2000
100.0,2000
93.0,2000
93.0,2000
100.0,2000
100.0,2000
100.0,2000
100.0,2000
100.0,2000
93.0,2000
93.0,2000
100.0,2000
526.0,61295
526.0,47795
526.0,61295
526.0,47795
526.0,61795
526.0,54295
550.0,48810
662.0,59200
662.0,54200
662.0,55110
662.0,60110
120.0,2000
95.0,2000
95.0,2000
95.0,2000
95.0,2000
120.0,2000
95.0,2000
120.0,2000
95.0,2000
120.0,2002
95.0,2000
120.0,2000
95.0,2000
95.0,2000
95.0,2000
95.0,2107
120.0,2125
120.0,2078
95.0,2000
95.0,2019
95.0,2000
120.0,2027
120.0,2153
266.0,42880
266.0,37400
266.0,40655
266.0,37445
266.0,35200
266.0,41035
266.0,35000
266.0,33960
266.0,46250
266.0,41750
266.0,28700
266.0,45120
266.0,31630
266.0,31430
266.0,38455
266.0,39780
266.0,26595
266.0,34180
266.0,38605
266.0,35410
266.0,31840
266.0,37620
266.0,31640
266.0,41245
266.0,40815
266.0,28850
266.0,41900
266.0,43040
266.0,39930
266.0,46410
266.0,37655
266.0,35210
266.0,45270
266.0,26745
296.0,29750
296.0,32740
296.0,35080
296.0,43940
296.0,42800
296.0,41715
296.0,38555
296.0,32540
296.0,42145
296.0,39505
296.0,36310
296.0,36110
296.0,40830
296.0,27645
296.0,38520
296.0,46170
296.0,47310
295.0,30930
295.0,24515
295.0,30550
295.0,33935
310.0,32025
295.0,31735
195.0,20310
285.0,23850
295.0,29355
195.0,20960
295.0,31965
295.0,27730
285.0,25215
195.0,15840
295.0,27060
295.0,32690
285.0,29380
285.0,26820
295.0,30825
195.0,21465
295.0,28790
285.0,26555
295.0,28915
295.0,30675
195.0,16115
285.0,27850
295.0,29065
295.0,35520
285.0,24140
285.0,25325
295.0,30255
295.0,29015
295.0,33755
195.0,20715
295.0,33495
285.0,27580
195.0,20750
285.0,25845
285.0,28845
295.0,27430
295.0,31115
310.0,33785
295.0,26245
285.0,30340
285.0,27560
285.0,26295
285.0,25850
345.0,39125
295.0,32170
332.0,45425
332.0,48575
332.0,39095
332.0,42245
332.0,46790
332.0,40010
332.0,43210
332.0,49990
332.0,51935
332.0,48335
332.0,41555
332.0,45155
355.0,43360
285.0,38540
355.0,49965
285.0,36200
285.0,38840
285.0,42635
355.0,43660
285.0,30610
285.0,35390
355.0,46510
355.0,53115
285.0,40045
285.0,27060
285.0,26670
285.0,38665
285.0,30695
285.0,38965
285.0,37800
285.0,42935
285.0,33595
285.0,34675
355.0,40900
355.0,44150
285.0,35690
355.0,46810
285.0,30910
285.0,37500
355.0,52815
355.0,49665
285.0,33720
355.0,54240
285.0,36230
355.0,47570
285.0,34590
355.0,51390
355.0,44910
285.0,34465
285.0,27715
285.0,43505
355.0,47270
355.0,41660
285.0,39380
285.0,31955
355.0,44900
285.0,39535
285.0,28105
285.0,37070
355.0,40930
355.0,54540
355.0,44420
285.0,31390
285.0,40915
355.0,40775
285.0,31655
355.0,51090
285.0,38370
285.0,38670
285.0,35370
355.0,37625
355.0,44120
355.0,44840
355.0,52155
355.0,45330
285.0,32230
285.0,28205
355.0,45390
285.0,39160
355.0,41420
285.0,41405
355.0,44540
355.0,38115
285.0,32145
285.0,43995
355.0,52455
285.0,37560
355.0,47690
285.0,28595
355.0,55605
285.0,36210
285.0,34955
285.0,36720
285.0,40025
285.0,38860
355.0,41265
355.0,55305
355.0,47990
285.0,32445
355.0,42080
285.0,39870
285.0,35080
300.0,34640
300.0,31405
300.0,33330
300.0,36525
300.0,33115
300.0,29745
325.0,38370
200.0,4439
200.0,4827
200.0,4715
200.0,4287
142.0,2000
185.0,35970
185.0,26995
185.0,33925
185.0,31355
185.0,33400
185.0,33740
185.0,28040
185.0,36340
185.0,31690
185.0,34290
185.0,36795
185.0,34740
185.0,32125
185.0,34185
185.0,28465
322.0,219900
322.0,229990
285.0,26685
285.0,23350
295.0,26930
295.0,27135
285.0,25845
295.0,31375
195.0,24020
295.0,28515
295.0,31810
295.0,29580
295.0,31465
195.0,20515
195.0,19865
295.0,29380
285.0,26975
195.0,23940
285.0,25960
295.0,30755
285.0,26460
195.0,20075
295.0,32330
285.0,24965
295.0,27060
295.0,24515
195.0,23575
310.0,33425
295.0,33395
195.0,15840
295.0,33135
285.0,28410
295.0,28705
285.0,23640
195.0,16115
295.0,28460
295.0,30570
295.0,25915
295.0,28995
295.0,30315
295.0,30465
345.0,33280
195.0,21465
310.0,31665
285.0,29980
195.0,19620
295.0,33575
285.0,27250
285.0,28485
295.0,35160
295.0,28555
332.0,48205
332.0,45055
332.0,38725
332.0,41875
332.0,42840
332.0,49620
332.0,39640
332.0,46420
332.0,51490
332.0,47915
332.0,41135
332.0,44710
355.0,46110
285.0,35920
285.0,28545
355.0,43450
285.0,37680
285.0,35435
285.0,33340
285.0,42010
285.0,42310
355.0,47875
355.0,42270
355.0,51150
285.0,34110
285.0,35135
285.0,30345
285.0,32095
285.0,30130
355.0,41970
285.0,34530
355.0,45420
355.0,42760
285.0,40620
285.0,36090
285.0,26495
285.0,40320
285.0,31625
285.0,30045
285.0,37730
285.0,34230
355.0,45810
285.0,38635
355.0,50850
285.0,39420
285.0,37380
355.0,40100
355.0,42560
355.0,42860
355.0,45120
355.0,47575
285.0,31940
285.0,38335
285.0,35870
285.0,28155
285.0,36825
285.0,26105
285.0,37125
285.0,33215
355.0,39510
285.0,36390
285.0,36745
285.0,34280
285.0,32395
285.0,31750
285.0,37045
285.0,39540
285.0,39240
285.0,35825
355.0,39685
285.0,31035
285.0,32870
285.0,43775
285.0,35545
285.0,36935
285.0,38590
355.0,41250
285.0,31120
355.0,47135
355.0,48500
355.0,44475
285.0,33170
355.0,46835
285.0,33060
355.0,53315
285.0,38290
285.0,31335
285.0,33295
355.0,38740
285.0,41185
355.0,43710
285.0,27485
285.0,36980
355.0,44010
285.0,33360
355.0,45640
355.0,45170
285.0,35100
285.0,39275
355.0,49740
355.0,50040
285.0,29510
285.0,36850
355.0,48200
285.0,38890
285.0,38695
355.0,40090
355.0,41890
355.0,43260
285.0,41865
355.0,53015
285.0,36680
355.0,36940
285.0,32955
285.0,29120
285.0,37345
285.0,27095
285.0,40495
285.0,36035
285.0,37835
355.0,39230
285.0,38980
285.0,36515
355.0,43950
285.0,31525
285.0,33850
355.0,44350
355.0,47175
285.0,44465
285.0,42075
355.0,47475
355.0,46180
285.0,33550
285.0,39965
285.0,35590
285.0,27975
355.0,41590
355.0,44050
285.0,37370
355.0,54925
285.0,27585
285.0,33860
285.0,33445
355.0,48740
355.0,45860
355.0,40375
355.0,54625
355.0,42380
285.0,29610
355.0,51350
285.0,30000
355.0,37430
285.0,40985
285.0,39185
285.0,37670
355.0,44815
285.0,31825
285.0,37425
355.0,51650
355.0,49040
285.0,37340
285.0,39280
285.0,33985
355.0,40580
285.0,31610
285.0,39580
285.0,42555
285.0,33360
200.0,2000
150.0,2000
155.0,2000
155.0,2000
155.0,2000
155.0,2000
150.0,2000
150.0,2000
150.0,2000
329.0,84000
429.0,106700
621.0,214500
557.0,147300
449.0,108050
329.0,85050
621.0,217550
577.0,149700
449.0,110800
577.0,151350
621.0,219850
362.0,86950
362.0,60300
241.0,47950
302.0,56225
415.0,68925
201.0,43525
201.0,43950
302.0,57650
415.0,70850
302.0,59200
241.0,47000
416.0,72600
641.0,480000
617.0,495000
617.0,495000
583.0,221580
583.0,228080
583.0,199500
583.0,206000
622.0,275000
583.0,201500
583.0,208000
563.0,183000
563.0,189600
563.0,196100
190.0,2397
190.0,2488
215.0,2816
215.0,2934
177.0,21515
260.0,26515
173.0,22455
260.0,28135
260.0,31750
173.0,28400
173.0,24275
260.0,30375
173.0,29410
173.0,26225
260.0,29485
199.0,26000
199.0,29500
193.0,26000
193.0,30100
193.0,30100
193.0,26000
193.0,30100
193.0,30100
185.0,23175
185.0,26525
245.0,28575
185.0,23175
185.0,26525
185.0,26525
245.0,33525
185.0,21150
245.0,33525
245.0,28575
185.0,21150
185.0,26525
177.0,23275
245.0,28925
185.0,27350
185.0,27350
185.0,21750
185.0,23400
245.0,34075
245.0,28925
178.0,23725
185.0,23400
185.0,21750
178.0,23725
185.0,21600
185.0,27150
185.0,23400
245.0,26600
185.0,23400
178.0,23125
185.0,21600
185.0,21950
245.0,34350
245.0,26600
185.0,21950
185.0,27150
138.0,15495
138.0,21945
138.0,16095
138.0,18835
138.0,21345
138.0,14845
138.0,18235
138.0,17845
138.0,17245
138.0,19680
138.0,20545
138.0,14245
138.0,20245
138.0,19945
138.0,16455
138.0,15855
138.0,16155
138.0,20095
138.0,18145
138.0,15595
138.0,20345
138.0,16755
138.0,19780
138.0,20095
138.0,21495
138.0,14345
138.0,17545
138.0,14945
138.0,16195
138.0,21495
138.0,18170
138.0,21215
138.0,17580
138.0,18970
138.0,16395
138.0,20415
138.0,19720
138.0,17530
138.0,19720
138.0,15145
190.0,16538
120.0,13975
190.0,20793
120.0,17093
120.0,15957
190.0,24492
120.0,15093
120.0,15420
190.0,19675
120.0,14770
120.0,16570
190.0,24670
190.0,21970
120.0,16270
120.0,16220
190.0,20320
120.0,17670
120.0,18270
290.0,38500
191.0,24300
290.0,26700
290.0,36700
290.0,41700
290.0,31700
290.0,33500
191.0,26100
290.0,39900
290.0,28500
290.0,38300
185.0,28200
290.0,33900
290.0,28700
290.0,40100
240.0,32900
185.0,25100
290.0,43300
290.0,32100
185.0,26400
290.0,41500
240.0,31100
290.0,30500
240.0,39900
240.0,41700
185.0,28500
290.0,28990
290.0,33100
290.0,40400
240.0,31500
290.0,38600
290.0,45700
290.0,43900
290.0,30790
185.0,25400
290.0,34900
185.0,26700
240.0,33300
130.0,16900
164.0,20500
164.0,18400
130.0,14900
130.0,15190
130.0,17190
164.0,20790
164.0,18690
130.0,17400
130.0,15900
164.0,21300
164.0,19400
140.0,26685
140.0,27010
140.0,25170
140.0,25560
140.0,25510
140.0,25120
84.0,14040
84.0,15095
84.0,15440
84.0,12270
84.0,13580
84.0,16535
98.0,14685
98.0,17285
98.0,15785
98.0,13760
98.0,12660
98.0,16185
98.0,16325
98.0,13000
98.0,14100
98.0,15925
98.0,14825
98.0,17425
138.0,12895
138.0,15995
138.0,15895
138.0,15995
138.0,14895
138.0,16995
138.0,16995
138.0,15895
138.0,16995
138.0,15995
138.0,14895
138.0,15995
138.0,16995
138.0,13895
138.0,12895
138.0,13550
138.0,15550
138.0,17450
138.0,16695
138.0,16550
138.0,16450
138.0,17695
138.0,14550
101.0,2000
101.0,2000
100.0,2000
100.0,2000
182.0,21900
260.0,28100
182.0,25300
182.0,26800
260.0,29600
182.0,23400
182.0,23650
182.0,22150
260.0,31490
182.0,25350
260.0,29990
182.0,26850
181.0,27000
240.0,32500
181.0,22990
237.0,34000
181.0,25500
181.0,24490
200.0,2000
200.0,2000
200.0,2000
200.0,2000
155.0,2000
155.0,2000
163.0,2000
163.0,2000
390.0,85542
390.0,89622
390.0,89622
390.0,85542
385.0,87252
385.0,91415
354.0,52700
354.0,60200
354.0,53300
354.0,60800
354.0,60800
354.0,53300
640.0,97395
640.0,120395
640.0,107385
640.0,84885
308.0,48065
308.0,50955
308.0,42880
308.0,48145
308.0,37505
308.0,45375
308.0,45255
308.0,48920
308.0,48840
308.0,46030
308.0,51730
308.0,43640
308.0,46135
308.0,37605
308.0,37605
308.0,48840
308.0,51730
308.0,48920
308.0,46135
308.0,43640
308.0,46030
415.0,43475
415.0,45745
415.0,46575
300.0,41620
395.0,42555
395.0,39240
138.0,2000
138.0,2000
138.0,2000
138.0,2000
138.0,2000
138.0,2000
138.0,2000
320.0,2823
222.0,2350
222.0,2203
164.0,2000
222.0,2575
320.0,3219
164.0,2000
222.0,3044
164.0,2231
320.0,3732
200.0,21975
200.0,21450
200.0,22695
200.0,23520
200.0,19690
150.0,19970
200.0,20820
200.0,22370
147.0,19850
142.0,20675
200.0,21735
200.0,23335
200.0,22980
150.0,20255
147.0,20135
200.0,23755
150.0,20825
469.0,75010
469.0,78775
469.0,81795
320.0,56345
302.0,46845
302.0,55945
320.0,68785
302.0,50385
302.0,46845
320.0,56345
302.0,47280
302.0,50820
302.0,56380
355.0,54205
355.0,63785
355.0,57205
355.0,66785
355.0,52000
355.0,49000
355.0,54730
355.0,57730
355.0,64440
355.0,52700
355.0,49700
355.0,67440
355.0,58045
355.0,49915
355.0,67730
355.0,52915
355.0,55045
355.0,64730
255.0,2468
255.0,2585
255.0,2790
255.0,3420
255.0,3051
255.0,3372
